"","Life_Ladder","Log_GDPpC","Social_support","Life_expectancy","Freedom_of_choice","Generosity","Corruption","Positive_affect","Negative_affect","Conf_in_gov","GINI_index","GINI_indx_income","Happiness_score","Country"
"34",5.43321561813354,9.62699794769287,0.861986339092255,65.8000030517578,0.866641581058502,-0.15095129609108,0.762273550033569,0.744871854782104,0.291403025388718,0.421771019697189,0.484705882352941,0.52009505033493,5.42530012130737,"Dominican Republic"
"35",6.12801027297974,9.27445507049561,0.851345002651215,68.5,0.869363725185394,-0.104021087288857,0.830743193626404,0.876474916934967,0.328171044588089,0.402085185050964,0.496,0.438511908054352,6.02759981155396,"Ecuador"
"36",4.00545072555542,9.29395961761475,0.758824050426483,61.7000007629395,0.681654453277588,-0.222929537296295,0.703439772129059,0.492260754108429,0.285183787345886,0.503853440284729,0.312,0.323928564786911,4.16550016403198,"Egypt"
"37",6.27624607086182,8.91195869445801,0.823999166488647,66.0999984741211,0.863207280635834,-0.0967869088053703,0.826600015163422,0.871536493301392,0.265370607376099,0.323992043733597,0.457823529411765,0.444246530532837,6.25309991836548,"El Salvador"
"38",6.09130239486694,10.324107170105,0.932693779468536,68.5999984741211,0.885618388652802,-0.144664913415909,0.620677947998047,0.794730246067047,0.163182109594345,0.42020258307457,0.332461538461538,0.36719486117363,5.89349985122681,"Estonia"
"39",4.37926244735718,7.52451658248901,0.740154504776001,58.5,0.74034309387207,0.0432735048234463,0.799466252326965,0.659520864486694,0.271753966808319,0.875270962715149,0.340333333333333,0.440552592277527,4.28579998016357,"Ethiopia"
"40",7.85810708999634,10.6360597610474,0.962155044078827,71.9000015258789,0.937807381153107,-0.131735160946846,0.198604837059975,0.781546413898468,0.181780651211739,0.555102229118347,0.275615384615385,0.36229419708252,7.76889991760254,"Finland"
"41",6.66590356826782,10.5733518600464,0.921463072299957,73.8000030517578,0.816377222537994,-0.141567125916481,0.581775307655334,0.767313420772552,0.28245136141777,0.380547434091568,0.320923076923077,0.360965639352798,6.59210014343262,"France"
"42",4.78300905227661,9.71831607818604,0.784827589988708,59.7000007629395,0.719135403633118,-0.217487514019012,0.822863459587097,0.640691637992859,0.417660981416702,0.311373710632324,0.422,0.485094249248505,4.7992000579834,"Gabon"
"43",4.92209911346436,7.37655353546143,0.68479996919632,55,0.71872878074646,0.0960026308894157,0.691069543361664,0.804012179374695,0.379207700490952,0.757543444633484,0.422666666666667,0.592391192913055,4.51630020141602,"Gambia"
"44",4.65909719467163,9.22910022735596,0.617218554019928,64.5,0.775144100189209,-0.219247594475746,0.754853785037994,0.572953462600708,0.243778914213181,0.300006181001663,0.380117647058824,0.419812053442001,4.51910018920898,"Georgia"
"45",7.11836433410645,10.7309446334839,0.919763147830963,72.1999969482422,0.876887500286102,0.0301996488124132,0.495673954486847,0.780280411243439,0.243214577436447,0.592990577220917,0.306222222222222,0.283512622117996,6.9850001335144,"Germany"
